data_bruh_jack\cam2_pose\cam2_20241016_003708_0064.png [[163, 115], [167, 111], [157, 108], [136, 108], [175, 165], [109, 152], [190, 218], [88, 208], [208, 260], [64, 258], [169, 273], [124, 272], [169, 350], [123, 353], [163, 424], [118, 433]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0065.png [[163, 116], [168, 111], [157, 108], [137, 108], [174, 165], [109, 152], [189, 218], [88, 208], [208, 260], [64, 258], [167, 273], [124, 273], [168, 350], [123, 354], [161, 423], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0066.png [[166, 117], [171, 113], [161, 110], [140, 110], [176, 166], [112, 154], [189, 219], [92, 209], [208, 261], [70, 258], [168, 271], [125, 269], [167, 350], [124, 353], [159, 423], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0067.png [[168, 118], [173, 114], [162, 111], [142, 110], [177, 166], [113, 155], [190, 220], [94, 209], [208, 262], [71, 258], [169, 272], [127, 270], [167, 351], [125, 353], [159, 424], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0068.png [[170, 119], [174, 114], [164, 112], [143, 111], [178, 167], [115, 155], [190, 221], [95, 209], [208, 263], [73, 258], [170, 271], [127, 269], [167, 351], [126, 353], [159, 424], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0069.png [[171, 119], [176, 115], [165, 112], [145, 111], [179, 167], [117, 156], [191, 221], [97, 209], [208, 263], [75, 258], [170, 270], [128, 268], [168, 351], [127, 353], [159, 425], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0070.png [[172, 120], [177, 116], [167, 113], [146, 112], [180, 168], [118, 156], [191, 221], [99, 209], [208, 263], [76, 258], [171, 273], [130, 270], [169, 351], [128, 353], [159, 425], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0071.png [[174, 120], [178, 116], [168, 113], [148, 113], [181, 168], [120, 156], [192, 221], [101, 209], [209, 263], [78, 257], [172, 273], [131, 269], [170, 351], [129, 353], [159, 425], [118, 432]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0072.png [[175, 120], [179, 116], [169, 113], [149, 113], [182, 168], [122, 155], [193, 221], [102, 209], [209, 263], [80, 257], [173, 271], [133, 267], [170, 351], [131, 353], [159, 425], [119, 431]]
data_bruh_jack\cam2_pose\cam2_20241016_003708_0073.png [[178, 120], [182, 116], [173, 113], [152, 112], [183, 167], [125, 154], [193, 221], [106, 207], [209, 263], [83, 255], [175, 273], [135, 268], [172, 351], [133, 353], [160, 425], [121, 431]]
